min,max,count,mean,majority,median,std,sum,minority,range,year,month,type,index,biomass,lat,long
0.0,6.0,9,1.1111111111111112,0.0,0.0,2.1314806770278754,10.0,4.0,6.0,tif,,al_c,470,0.28863129,23.45918,70.13706
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,471,0.409688503,23.45918,70.21669
0.0,79.0,9,39.22222222222222,0.0,41.0,26.87327370281062,353.0,0.0,79.0,tif,,al_c,472,20.3600769,23.45918,70.29631
11.0,75.0,12,41.583333333333336,11.0,32.5,20.649690608389808,499.0,11.0,64.0,tif,,al_c,473,13.73217106,23.45918,70.37594
7.0,54.0,9,34.0,7.0,37.0,16.526073674987387,306.0,7.0,47.0,tif,,al_c,474,24.63469505,23.45918,70.45556
4.0,56.0,9,21.77777777777778,7.0,21.0,16.129874131752327,196.0,4.0,52.0,tif,,al_c,475,30.23171616,23.45918,70.53519
5.0,52.0,9,26.444444444444443,32.0,26.0,15.297865581773971,238.0,5.0,47.0,tif,,al_c,476,1.772038102,23.45918,70.61481
25.0,89.0,9,55.55555555555556,25.0,51.0,21.271321910085163,500.0,25.0,64.0,tif,,al_c,477,15.77707863,23.45918,70.69444
25.0,89.0,12,45.666666666666664,40.0,40.0,19.87600451689312,548.0,25.0,64.0,tif,,al_c,478,47.60667801,23.45918,70.77406
9.0,54.0,9,31.666666666666668,9.0,30.0,14.142135623730951,285.0,9.0,45.0,tif,,al_c,479,20.84782791,23.45918,70.85369
20.0,39.0,9,27.333333333333332,20.0,26.0,5.497474167490214,246.0,20.0,19.0,tif,,al_c,480,1.793300509,23.45918,70.93331
0.0,26.0,9,9.444444444444445,0.0,8.0,8.833158628600795,85.0,1.0,26.0,tif,,al_c,481,1.193980694,23.45918,71.01294
0.0,24.0,9,3.111111111111111,0.0,0.0,7.489910909490097,28.0,4.0,24.0,tif,,al_c,482,8.933783531,23.45918,71.49069
0.0,44.0,9,23.88888888888889,12.0,26.0,12.948139672850859,215.0,0.0,44.0,tif,,al_c,483,141.4515686,23.45918,71.57031
12.0,64.0,12,38.75,12.0,39.0,14.382425618325536,465.0,12.0,52.0,tif,,al_c,484,352.3926392,23.45918,71.64994
31.0,67.0,9,54.0,49.0,55.0,10.154364141151877,486.0,31.0,36.0,tif,,al_c,485,268.7296143,23.45918,71.72956
16.0,64.0,9,46.111111111111114,56.0,55.0,15.926528843023338,415.0,16.0,48.0,tif,,al_c,486,144.1644592,23.45918,71.80919
34.0,71.0,9,58.44444444444444,71.0,58.0,10.792086721411627,526.0,34.0,37.0,tif,,al_c,487,398.363739,23.45918,71.88882
38.0,79.0,9,54.888888888888886,38.0,46.0,15.314803618608472,494.0,38.0,41.0,tif,,al_c,488,268.494812,23.45918,71.96844
16.0,90.0,12,64.58333333333333,68.0,68.0,20.520145927572955,775.0,16.0,74.0,tif,,al_c,489,139.0912933,23.45918,72.04807
61.0,94.0,9,80.55555555555556,61.0,81.0,9.346551486583596,725.0,61.0,33.0,tif,,al_c,490,168.7200623,23.45918,72.12769
70.0,89.0,9,78.66666666666667,75.0,77.0,5.849976258261416,708.0,70.0,19.0,tif,,al_c,491,189.3218994,23.45918,72.20732
69.0,88.0,9,78.44444444444444,83.0,81.0,6.4137198620719165,706.0,73.0,19.0,tif,,al_c,492,229.6262512,23.45918,72.28694
70.0,91.0,9,80.22222222222223,80.0,80.0,6.160407233612938,722.0,70.0,21.0,tif,,al_c,493,241.4679565,23.45918,72.36657
77.0,91.0,9,84.88888888888889,91.0,85.0,4.724509250104289,764.0,77.0,14.0,tif,,al_c,494,255.8974304,23.45918,72.44619
73.0,95.0,12,86.83333333333333,87.0,87.5,5.335936864527374,1042.0,73.0,22.0,tif,,al_c,495,252.2157135,23.45918,72.52582
86.0,94.0,9,91.11111111111111,94.0,91.0,2.7666443551086073,820.0,86.0,8.0,tif,,al_c,496,176.7417297,23.45918,72.60544
75.0,96.0,9,88.33333333333333,89.0,89.0,6.306962642808167,795.0,75.0,21.0,tif,,al_c,497,145.0470886,23.45918,72.68507
62.0,95.0,9,81.22222222222223,89.0,86.0,11.467614086613926,731.0,62.0,33.0,tif,,al_c,498,88.54261017,23.45918,72.76469
31.0,95.0,9,67.33333333333333,31.0,77.0,22.31093404090868,606.0,31.0,64.0,tif,,al_c,499,188.0965729,23.45918,72.84432
65.0,96.0,12,87.0,94.0,89.5,8.888194417315589,1044.0,65.0,31.0,tif,,al_c,500,289.3174438,23.45918,72.92394
65.0,87.0,9,74.77777777777777,72.0,76.0,5.788451678947158,673.0,65.0,22.0,tif,,al_c,501,339.6833191,23.45918,73.00357
61.0,92.0,9,77.33333333333333,75.0,75.0,11.85092588975412,696.0,61.0,31.0,tif,,al_c,502,316.684021,23.45918,73.08319
35.0,95.0,9,77.33333333333333,35.0,81.0,16.539514973407034,696.0,35.0,60.0,tif,,al_c,503,172.3973846,23.45918,73.16282
43.0,80.0,9,68.77777777777777,76.0,71.0,10.695562712096782,619.0,43.0,37.0,tif,,al_c,504,140.8618927,23.45918,73.24244
35.0,71.0,9,53.666666666666664,46.0,49.0,12.418624006798105,483.0,35.0,36.0,tif,,al_c,505,92.13347626,23.45918,73.32207
23.0,85.0,12,59.666666666666664,63.0,62.0,14.935044544813234,716.0,23.0,62.0,tif,,al_c,506,93.80935669,23.45918,73.40169
38.0,90.0,9,69.88888888888889,38.0,75.0,15.982243233208289,629.0,38.0,52.0,tif,,al_c,507,125.8469162,23.45918,73.48132
65.0,85.0,9,72.44444444444444,74.0,71.0,6.273597428219157,652.0,65.0,20.0,tif,,al_c,508,136.6690674,23.45918,73.56094
48.0,68.0,9,59.333333333333336,64.0,61.0,6.831300510639732,534.0,48.0,20.0,tif,,al_c,509,93.31002808,23.45918,73.64057
26.0,84.0,9,57.22222222222222,68.0,68.0,20.959101856169408,515.0,26.0,58.0,tif,,al_c,510,19.17598343,23.45918,73.72019
18.0,94.0,12,62.25,18.0,77.0,27.79126061672386,747.0,18.0,76.0,tif,,al_c,511,11.30157185,23.45918,73.79982
26.0,74.0,9,58.111111111111114,26.0,65.0,14.448717316729725,523.0,26.0,48.0,tif,,al_c,512,1.672579527,23.45918,73.87944
7.0,64.0,12,33.0,20.0,28.5,18.703832049431295,396.0,7.0,57.0,tif,,al_c,513,0.081968732,23.37858,68.62419
27.0,70.0,9,48.666666666666664,56.0,55.0,13.880441875771343,438.0,27.0,43.0,tif,,al_c,514,1.538093805,23.37858,68.70381
8.0,65.0,9,37.77777777777778,8.0,41.0,17.955363035271525,340.0,8.0,57.0,tif,,al_c,515,1.603527069,23.37858,68.78344
12.0,62.0,9,42.44444444444444,34.0,42.0,14.016744836176091,382.0,12.0,50.0,tif,,al_c,516,1.309449792,23.37858,68.86306
11.0,73.0,9,33.0,38.0,32.0,17.499206331208917,297.0,11.0,62.0,tif,,al_c,517,0.181493998,23.37858,68.94269
13.0,59.0,9,30.77777777777778,13.0,26.0,15.461621143821295,277.0,13.0,46.0,tif,,al_c,518,1.517660022,23.37858,69.02231
10.0,73.0,12,35.833333333333336,10.0,32.5,18.69417615788998,430.0,10.0,63.0,tif,,al_c,519,11.45861435,23.37858,69.10194
13.0,64.0,9,41.55555555555556,13.0,47.0,16.55369117018995,374.0,13.0,51.0,tif,,al_c,520,10.82488441,23.37858,69.18156
1.0,53.0,9,24.444444444444443,15.0,21.0,15.917224151571089,220.0,1.0,52.0,tif,,al_c,521,2.745002031,23.37858,69.26119
1.0,31.0,9,20.333333333333332,29.0,24.0,10.893423092245461,183.0,1.0,30.0,tif,,al_c,522,0.529437244,23.37858,69.34081
0.0,13.0,9,4.333333333333333,0.0,3.0,4.666666666666667,39.0,3.0,13.0,tif,,al_c,523,0.000190697,23.37858,69.42044
0.0,11.0,12,2.0,1.0,1.0,2.886751345948129,24.0,2.0,11.0,tif,,al_c,524,0.088377878,23.37858,69.50006
0.0,8.0,9,2.3333333333333335,0.0,2.0,2.6666666666666665,21.0,1.0,8.0,tif,,al_c,525,1.351671815,23.37858,69.57969
0.0,66.0,9,15.555555555555555,0.0,5.0,20.331208146378266,140.0,4.0,66.0,tif,,al_c,526,24.4000721,23.37858,69.65931
1.0,69.0,9,32.333333333333336,1.0,26.0,26.637484032009397,291.0,1.0,68.0,tif,,al_c,527,41.56157303,23.37858,69.73894
0.0,14.0,9,4.222222222222222,1.0,2.0,4.46661138716484,38.0,0.0,14.0,tif,,al_c,528,2.662053347,23.37858,69.81856
1.0,55.0,12,11.333333333333334,1.0,6.0,14.636332266733431,136.0,3.0,54.0,tif,,al_c,529,49.48872375,23.37858,69.89819
0.0,12.0,9,7.0,6.0,7.0,3.39934634239519,63.0,0.0,12.0,tif,,al_c,530,21.22298241,23.37858,69.97781
0.0,12.0,9,3.888888888888889,0.0,1.0,4.3574825669172395,35.0,4.0,12.0,tif,,al_c,531,19.84493828,23.37858,70.05744
0.0,19.0,9,4.333333333333333,0.0,3.0,5.734883511361751,39.0,1.0,19.0,tif,,al_c,532,28.65679359,23.37858,70.13706
0.0,62.0,9,15.777777777777779,0.0,1.0,22.059403526628216,142.0,5.0,62.0,tif,,al_c,533,98.71513367,23.37858,70.21669
0.0,49.0,9,14.0,3.0,11.0,14.734690736866897,126.0,0.0,49.0,tif,,al_c,534,34.09003448,23.37858,70.29631
2.0,74.0,12,39.5,31.0,35.5,23.538974772350077,474.0,2.0,72.0,tif,,al_c,535,45.99491501,23.37858,70.37594
9.0,81.0,9,55.55555555555556,9.0,72.0,27.459510034922776,500.0,9.0,72.0,tif,,al_c,536,86.33453369,23.37858,70.45556
5.0,84.0,9,42.333333333333336,5.0,41.0,25.668831077571276,381.0,5.0,79.0,tif,,al_c,537,55.69576645,23.37858,70.53519
5.0,65.0,9,27.22222222222222,5.0,26.0,17.331908773369282,245.0,5.0,60.0,tif,,al_c,538,9.459420204,23.37858,70.61481
5.0,47.0,9,25.333333333333332,37.0,29.0,14.12641340027806,228.0,5.0,42.0,tif,,al_c,539,2.269691467,23.37858,70.69444
6.0,63.0,12,23.333333333333332,6.0,23.5,14.232201360139463,280.0,6.0,57.0,tif,,al_c,540,25.32625389,23.37858,70.77406
0.0,34.0,9,13.555555555555555,7.0,8.0,9.787873575797885,122.0,0.0,34.0,tif,,al_c,541,21.11075592,23.37858,70.85369
0.0,26.0,9,4.333333333333333,0.0,0.0,8.055363982396383,39.0,2.0,26.0,tif,,al_c,542,0.08841899,23.37858,70.93331
0.0,21.0,9,4.777777777777778,0.0,0.0,7.9969129846429245,43.0,4.0,21.0,tif,,al_c,543,21.22160912,23.37858,71.57031
3.0,61.0,12,30.0,38.0,37.0,17.21433511156714,360.0,3.0,58.0,tif,,al_c,544,275.5908203,23.37858,71.64994
33.0,58.0,9,47.44444444444444,40.0,49.0,8.486736201745915,427.0,33.0,25.0,tif,,al_c,545,270.2583008,23.37858,71.72956
21.0,72.0,9,51.55555555555556,53.0,53.0,13.6390868960508,464.0,21.0,51.0,tif,,al_c,546,481.6451416,23.37858,71.80919
43.0,68.0,9,56.111111111111114,43.0,57.0,7.171617583602189,505.0,43.0,25.0,tif,,al_c,547,460.8876953,23.37858,71.88882
31.0,77.0,9,64.77777777777777,56.0,72.0,13.990296460823423,583.0,31.0,46.0,tif,,al_c,548,206.9675598,23.37858,71.96844
50.0,83.0,12,67.0,69.0,67.5,10.03327796219494,804.0,50.0,33.0,tif,,al_c,549,187.7396393,23.37858,72.04807
72.0,90.0,9,82.55555555555556,72.0,83.0,5.871042139387959,743.0,72.0,18.0,tif,,al_c,550,206.8257141,23.37858,72.12769
72.0,93.0,9,83.33333333333333,92.0,83.0,7.333333333333333,750.0,72.0,21.0,tif,,al_c,551,213.789444,23.37858,72.20732
73.0,85.0,9,79.55555555555556,82.0,81.0,4.030746032714901,716.0,73.0,12.0,tif,,al_c,552,229.118927,23.37858,72.28694
75.0,87.0,9,81.0,85.0,80.0,3.9157800414902435,729.0,75.0,12.0,tif,,al_c,553,192.0893402,23.37858,72.36657
73.0,90.0,9,83.0,83.0,83.0,5.617433182117573,747.0,73.0,17.0,tif,,al_c,554,271.1670532,23.37858,72.44619
80.0,95.0,12,86.91666666666667,86.0,86.5,4.172495922373349,1043.0,80.0,15.0,tif,,al_c,555,251.059906,23.37858,72.52582
80.0,94.0,9,89.44444444444444,94.0,90.0,4.499657051403686,805.0,80.0,14.0,tif,,al_c,556,172.6909027,23.37858,72.60544
56.0,94.0,9,79.55555555555556,56.0,84.0,11.116665278471789,716.0,56.0,38.0,tif,,al_c,557,139.7122803,23.37858,72.68507
28.0,98.0,9,66.44444444444444,28.0,64.0,27.669120819310113,598.0,28.0,70.0,tif,,al_c,558,180.4160309,23.37858,72.76469
68.0,98.0,9,85.22222222222223,68.0,89.0,9.91942849807362,767.0,68.0,30.0,tif,,al_c,559,258.0215454,23.37858,72.84432
58.0,97.0,12,75.08333333333333,58.0,73.0,12.030920810792312,901.0,64.0,39.0,tif,,al_c,560,330.0042419,23.37858,72.92394
52.0,84.0,9,66.11111111111111,52.0,67.0,8.659541230399428,595.0,52.0,32.0,tif,,al_c,561,284.8735046,23.37858,73.00357
72.0,95.0,9,86.77777777777777,95.0,87.0,7.2230768725088925,781.0,72.0,23.0,tif,,al_c,562,313.1268005,23.37858,73.08319
64.0,94.0,9,79.77777777777777,64.0,79.0,8.337036214357365,718.0,64.0,30.0,tif,,al_c,563,144.4266357,23.37858,73.16282
15.0,83.0,9,63.333333333333336,78.0,70.0,20.493901531919196,570.0,15.0,68.0,tif,,al_c,564,161.4210358,23.37858,73.24244
47.0,84.0,9,62.55555555555556,47.0,63.0,12.623708832643361,563.0,47.0,37.0,tif,,al_c,565,146.2750854,23.37858,73.32207
35.0,88.0,12,69.91666666666667,76.0,75.5,17.542606863164767,839.0,35.0,53.0,tif,,al_c,566,115.8868408,23.37858,73.40169
45.0,85.0,9,74.33333333333333,77.0,77.0,12.083045973594572,669.0,45.0,40.0,tif,,al_c,567,142.0409851,23.37858,73.48132
55.0,89.0,9,79.77777777777777,87.0,86.0,12.389760806387917,718.0,55.0,34.0,tif,,al_c,568,162.0904236,23.37858,73.56094
30.0,82.0,9,63.666666666666664,72.0,72.0,17.13994684290992,573.0,30.0,52.0,tif,,al_c,569,79.4730835,23.37858,73.64057
17.0,73.0,9,39.333333333333336,42.0,42.0,17.02286044640494,354.0,17.0,56.0,tif,,al_c,570,21.53723717,23.37858,73.72019
10.0,64.0,12,36.666666666666664,54.0,31.5,16.83910792042012,440.0,10.0,54.0,tif,,al_c,571,12.91051102,23.37858,73.79982
15.0,74.0,9,42.77777777777778,43.0,43.0,19.17045051216862,385.0,15.0,59.0,tif,,al_c,572,4.732599258,23.37858,73.87944
24.0,84.0,9,46.666666666666664,24.0,42.0,18.601075237738275,420.0,24.0,60.0,tif,,al_c,573,1.375322223,23.37858,73.95907
0.0,64.0,12,25.166666666666668,33.0,20.0,17.94358443071568,302.0,0.0,64.0,tif,,al_c,574,4.746029854,23.29797,68.70381
16.0,76.0,12,42.25,39.0,43.5,14.799352463311811,507.0,16.0,60.0,tif,,al_c,575,7.52492094,23.29797,68.78344
20.0,59.0,12,32.75,22.0,25.0,13.899190623917638,393.0,20.0,39.0,tif,,al_c,576,2.472407341,23.29797,68.86306
10.0,60.0,12,26.333333333333332,14.0,22.5,13.828312341794362,316.0,10.0,50.0,tif,,al_c,577,2.236347437,23.29797,68.94269
10.0,56.0,12,28.083333333333332,10.0,26.5,12.899989233414972,337.0,10.0,46.0,tif,,al_c,578,27.85640335,23.29797,69.02231
2.0,51.0,16,22.125,14.0,17.0,15.731636119615786,354.0,2.0,49.0,tif,,al_c,579,13.49832535,23.29797,69.10194
3.0,81.0,12,18.75,3.0,12.5,21.19011168760876,225.0,3.0,78.0,tif,,al_c,580,2.434432745,23.29797,69.18156
6.0,55.0,12,30.75,35.0,35.0,13.466780115033684,369.0,6.0,49.0,tif,,al_c,581,2.853054285,23.29797,69.26119
12.0,66.0,12,41.5,12.0,44.0,15.348724159790395,498.0,35.0,54.0,tif,,al_c,582,8.164790154,23.29797,69.34081
1.0,43.0,12,25.0,31.0,27.0,13.102162671355696,300.0,1.0,42.0,tif,,al_c,583,12.52259636,23.29797,69.42044
0.0,32.0,16,9.3125,6.0,6.0,8.737267521943002,149.0,0.0,32.0,tif,,al_c,584,0.267019808,23.29797,69.50006
0.0,27.0,12,4.083333333333333,3.0,2.5,6.981622702177164,49.0,0.0,27.0,tif,,al_c,585,2.051666021,23.29797,69.57969
0.0,17.0,12,5.916666666666667,0.0,5.0,5.529592108726365,71.0,2.0,17.0,tif,,al_c,586,3.887765646,23.29797,69.65931
10.0,71.0,12,41.0,10.0,42.0,18.641351882307248,492.0,10.0,61.0,tif,,al_c,587,36.28852463,23.29797,69.73894
1.0,67.0,12,40.25,14.0,45.5,19.386958675013126,483.0,1.0,66.0,tif,,al_c,588,36.57571793,23.29797,69.81856
8.0,66.0,16,36.5625,30.0,35.0,17.521303996849092,585.0,8.0,58.0,tif,,al_c,589,83.7279129,23.29797,69.89819
17.0,85.0,12,48.0,17.0,54.5,22.829075028714296,576.0,17.0,68.0,tif,,al_c,590,98.59583282,23.29797,69.97781
7.0,86.0,12,42.5,15.0,39.0,28.42387494108899,510.0,7.0,79.0,tif,,al_c,591,67.92570496,23.29797,70.05744
5.0,88.0,12,37.916666666666664,13.0,38.0,26.424289121101356,455.0,5.0,83.0,tif,,al_c,592,48.63428497,23.29797,70.13706
8.0,79.0,12,51.916666666666664,8.0,59.5,21.35204257728572,623.0,8.0,71.0,tif,,al_c,593,94.63526154,23.29797,70.21669
13.0,76.0,12,48.083333333333336,65.0,50.5,23.78535380345551,577.0,13.0,63.0,tif,,al_c,594,61.56468964,23.29797,70.29631
0.0,50.0,16,20.4375,12.0,16.5,14.212532981492075,327.0,0.0,50.0,tif,,al_c,595,51.03646851,23.29797,70.37594
8.0,61.0,12,36.333333333333336,58.0,35.5,17.96910929592474,436.0,8.0,53.0,tif,,al_c,596,177.4825592,23.29797,70.45556
23.0,68.0,12,40.583333333333336,23.0,38.5,14.349554774355274,487.0,23.0,45.0,tif,,al_c,597,149.6435699,23.29797,70.53519
7.0,48.0,12,26.583333333333332,32.0,26.5,15.15727731340809,319.0,7.0,41.0,tif,,al_c,598,63.40887833,23.29797,70.61481
3.0,27.0,12,12.666666666666666,6.0,11.0,7.121953539740499,152.0,3.0,24.0,tif,,al_c,599,17.0995369,23.29797,70.69444
0.0,29.0,16,10.3125,9.0,8.5,8.228902949360869,165.0,0.0,29.0,tif,,al_c,600,72.47714996,23.29797,70.77406
0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,601,6.597361088,23.29797,70.85369
0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,602,0.001389321,23.29797,70.93331
0.0,9.0,12,1.3333333333333333,0.0,0.0,2.838231060987734,16.0,1.0,9.0,tif,,al_c,603,0.453738093,23.29797,71.57031
0.0,55.0,16,11.4375,1.0,5.0,16.120517787899992,183.0,4.0,55.0,tif,,al_c,604,98.14218903,23.29797,71.64994
37.0,79.0,12,57.25,64.0,60.5,11.762404799473051,687.0,37.0,42.0,tif,,al_c,605,282.361145,23.29797,71.72956
46.0,70.0,12,59.916666666666664,62.0,62.0,6.447975565159106,719.0,46.0,24.0,tif,,al_c,606,528.1238403,23.29797,71.80919
25.0,69.0,12,53.333333333333336,49.0,54.5,12.270108212870642,640.0,25.0,44.0,tif,,al_c,607,349.5046692,23.29797,71.88882
34.0,86.0,12,60.916666666666664,65.0,65.0,15.435124086172925,731.0,34.0,52.0,tif,,al_c,608,209.3593445,23.29797,71.96844
37.0,91.0,16,74.0,75.0,78.0,14.313455208299636,1184.0,37.0,54.0,tif,,al_c,609,193.3730621,23.29797,72.04807
69.0,83.0,12,77.75,83.0,78.5,4.692636075100363,933.0,75.0,14.0,tif,,al_c,610,168.8664246,23.29797,72.12769
67.0,92.0,12,81.66666666666667,86.0,82.5,6.774133810967192,980.0,67.0,25.0,tif,,al_c,611,184.9281464,23.29797,72.20732
53.0,91.0,12,73.75,53.0,75.5,10.794481614849937,885.0,53.0,38.0,tif,,al_c,612,176.1239166,23.29797,72.28694
25.0,75.0,12,60.083333333333336,73.0,64.0,14.18601619749377,721.0,25.0,50.0,tif,,al_c,613,124.0728302,23.29797,72.36657
35.0,87.0,12,70.5,80.0,75.5,14.459714151162649,846.0,35.0,52.0,tif,,al_c,614,149.5098877,23.29797,72.44619
62.0,92.0,16,79.8125,87.0,78.5,7.535074236528795,1277.0,62.0,30.0,tif,,al_c,615,165.9096222,23.29797,72.52582
54.0,93.0,12,84.0,89.0,89.0,10.94684124911535,1008.0,54.0,39.0,tif,,al_c,616,203.8234558,23.29797,72.60544
31.0,96.0,12,70.66666666666667,31.0,78.0,22.08066021557226,848.0,31.0,65.0,tif,,al_c,617,167.2266693,23.29797,72.68507
79.0,97.0,12,90.83333333333333,87.0,92.5,4.65176191231762,1090.0,79.0,18.0,tif,,al_c,618,196.979599,23.29797,72.76469
67.0,96.0,12,83.75,92.0,86.5,10.050912064749811,1005.0,67.0,29.0,tif,,al_c,619,167.4988708,23.29797,72.84432
46.0,95.0,16,77.5625,46.0,81.0,14.675527034829107,1241.0,46.0,49.0,tif,,al_c,620,235.7880096,23.29797,72.92394
55.0,94.0,12,78.08333333333333,79.0,81.0,11.427002620498907,937.0,55.0,39.0,tif,,al_c,621,188.5160828,23.29797,73.00357
71.0,93.0,12,84.0,71.0,87.5,7.681145747868608,1008.0,76.0,22.0,tif,,al_c,622,223.1020813,23.29797,73.08319
56.0,84.0,12,70.25,56.0,72.0,8.584142356694699,843.0,63.0,28.0,tif,,al_c,623,151.0394592,23.29797,73.16282
44.0,89.0,12,69.41666666666667,72.0,72.0,10.873962274881936,833.0,44.0,45.0,tif,,al_c,624,151.8692932,23.29797,73.24244
64.0,88.0,12,77.41666666666667,86.0,78.0,8.321241226857659,929.0,64.0,24.0,tif,,al_c,625,172.3040009,23.29797,73.32207
12.0,85.0,16,50.6875,59.0,47.5,23.965388453976704,811.0,12.0,73.0,tif,,al_c,626,50.56132507,23.29797,73.40169
24.0,86.0,12,55.0,29.0,56.0,20.92048437935094,660.0,24.0,62.0,tif,,al_c,627,90.63278961,23.29797,73.48132
28.0,87.0,12,61.0,66.0,65.5,17.397317800933184,732.0,28.0,59.0,tif,,al_c,628,101.8951263,23.29797,73.56094
22.0,77.0,12,54.75,58.0,58.0,13.134718624063986,657.0,22.0,55.0,tif,,al_c,629,85.56127167,23.29797,73.64057
25.0,78.0,12,49.583333333333336,60.0,51.5,14.913407465171138,595.0,25.0,53.0,tif,,al_c,630,45.08875656,23.29797,73.72019
0.0,79.0,16,40.5625,0.0,42.5,25.956619459205392,649.0,0.0,79.0,tif,,al_c,631,30.63242912,23.29797,73.79982
4.0,42.0,12,20.083333333333332,6.0,18.0,12.80272323461779,241.0,4.0,38.0,tif,,al_c,632,10.11940289,23.29797,73.87944
11.0,79.0,12,39.666666666666664,42.0,42.0,20.741798914805393,476.0,11.0,68.0,tif,,al_c,633,23.98165703,23.29797,73.95907
7.0,92.0,12,61.75,79.0,64.0,22.807619340913245,741.0,7.0,85.0,tif,,al_c,634,23.30416298,23.29797,74.03869
22.0,65.0,12,45.416666666666664,22.0,42.0,14.614252936393598,545.0,22.0,43.0,tif,,al_c,635,4.4280653,23.29797,74.11832
0.0,57.0,9,19.11111111111111,0.0,11.0,18.47186716450749,172.0,0.0,57.0,tif,,al_c,636,14.67823982,23.21737,68.70381
22.0,93.0,9,51.44444444444444,22.0,50.0,19.653165484986047,463.0,22.0,71.0,tif,,al_c,637,78.01919556,23.21737,68.78344
20.0,82.0,9,39.0,20.0,38.0,16.87206764645835,351.0,20.0,62.0,tif,,al_c,638,7.405749321,23.21737,68.86306
18.0,82.0,9,40.44444444444444,29.0,29.0,23.847250533860112,364.0,18.0,64.0,tif,,al_c,639,39.42575836,23.21737,68.94269
7.0,75.0,9,34.111111111111114,7.0,34.0,19.335887443039084,307.0,7.0,68.0,tif,,al_c,640,35.38528824,23.21737,69.02231
2.0,53.0,12,23.75,35.0,26.5,15.160942143107949,285.0,2.0,51.0,tif,,al_c,641,14.68924141,23.21737,69.10194
1.0,38.0,9,15.666666666666666,1.0,10.0,11.661903789690601,141.0,1.0,37.0,tif,,al_c,642,23.31852913,23.21737,69.18156
1.0,36.0,9,12.222222222222221,1.0,12.0,9.761349835821067,110.0,1.0,35.0,tif,,al_c,643,8.029468536,23.21737,69.26119
10.0,55.0,9,24.333333333333332,18.0,18.0,14.275075403575904,219.0,10.0,45.0,tif,,al_c,644,36.87155151,23.21737,69.34081
2.0,76.0,9,38.55555555555556,2.0,43.0,26.34856568354807,347.0,2.0,74.0,tif,,al_c,645,30.44332886,23.21737,69.42044
1.0,47.0,12,16.083333333333332,19.0,15.0,12.044766037117071,193.0,1.0,46.0,tif,,al_c,646,7.774961472,23.21737,69.50006
3.0,68.0,9,35.55555555555556,3.0,36.0,20.758458041167547,320.0,3.0,65.0,tif,,al_c,647,61.65220261,23.21737,69.57969
1.0,28.0,9,8.88888888888889,2.0,2.0,9.433326789684944,80.0,8.0,27.0,tif,,al_c,648,13.16269398,23.21737,69.65931
1.0,55.0,9,29.0,1.0,33.0,21.007935008784973,261.0,1.0,54.0,tif,,al_c,649,28.58329773,23.21737,69.73894
9.0,58.0,9,28.666666666666668,9.0,27.0,14.275075403575904,258.0,9.0,49.0,tif,,al_c,650,33.49515533,23.21737,69.81856
8.0,89.0,12,53.333333333333336,8.0,52.0,27.053445046590443,640.0,8.0,81.0,tif,,al_c,651,75.46107483,23.21737,69.89819
12.0,86.0,9,55.111111111111114,86.0,61.0,26.193487080419413,496.0,12.0,74.0,tif,,al_c,652,58.32806015,23.21737,69.97781
6.0,63.0,9,34.666666666666664,51.0,25.0,19.321835661585915,312.0,6.0,57.0,tif,,al_c,653,63.47157669,23.21737,70.05744
1.0,11.0,9,7.0,6.0,8.0,2.748737083745107,63.0,1.0,10.0,tif,,al_c,654,10.39931679,23.21737,70.13706
1.0,42.0,9,11.666666666666666,6.0,7.0,11.671427600007732,105.0,1.0,41.0,tif,,al_c,655,9.988018036,23.21737,70.21669
0.0,17.0,9,6.111111111111111,0.0,4.0,6.556497107525303,55.0,1.0,17.0,tif,,al_c,656,10.42605782,23.21737,70.29631
0.0,5.0,12,0.6666666666666666,0.0,0.0,1.3743685418725533,8.0,5.0,5.0,tif,,al_c,657,0.260598481,23.21737,70.37594
0.0,11.0,9,2.3333333333333335,0.0,0.0,3.7416573867739413,21.0,1.0,11.0,tif,,al_c,658,64.00123596,23.21737,70.45556
2.0,37.0,9,15.11111111111111,2.0,13.0,12.178710426573126,136.0,2.0,35.0,tif,,al_c,659,115.5883636,23.21737,70.53519
1.0,25.0,9,7.555555555555555,1.0,3.0,7.455216087651666,68.0,2.0,24.0,tif,,al_c,660,15.40282917,23.21737,70.61481
0.0,20.0,9,3.6666666666666665,0.0,0.0,6.863753427324666,33.0,1.0,20.0,tif,,al_c,661,1.533088684,23.21737,70.69444
0.0,1.0,12,0.08333333333333333,0.0,0.0,0.2763853991962833,1.0,1.0,1.0,tif,,al_c,662,0.502682447,23.21737,70.77406
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,663,1.14807117,23.21737,70.93331
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,664,13.28426838,23.21737,71.01294
0.0,73.0,9,12.11111111111111,0.0,0.0,22.766663955316798,109.0,4.0,73.0,tif,,al_c,665,19.64049911,23.21737,71.09256
